,Date,Val,Type,Series
381,2011 JAN,20.4,Aged 35-49,Women
382,2011 FEB,20.3,Aged 35-49,Women
383,2011 MAR,20.7,Aged 35-49,Women
384,2011 APR,20.5,Aged 35-49,Women
385,2011 MAY,20.3,Aged 35-49,Women
386,2011 JUN,20.7,Aged 35-49,Women
387,2011 JUL,20.6,Aged 35-49,Women
388,2011 AUG,20.4,Aged 35-49,Women
389,2011 SEP,20.2,Aged 35-49,Women
390,2011 OCT,20.3,Aged 35-49,Women
391,2011 NOV,19.9,Aged 35-49,Women
392,2011 DEC,20.1,Aged 35-49,Women
393,2012 JAN,20.0,Aged 35-49,Women
394,2012 FEB,19.9,Aged 35-49,Women
395,2012 MAR,19.9,Aged 35-49,Women
396,2012 APR,19.8,Aged 35-49,Women
397,2012 MAY,19.9,Aged 35-49,Women
398,2012 JUN,19.6,Aged 35-49,Women
399,2012 JUL,19.5,Aged 35-49,Women
400,2012 AUG,19.6,Aged 35-49,Women
401,2012 SEP,19.3,Aged 35-49,Women
402,2012 OCT,19.2,Aged 35-49,Women
403,2012 NOV,19.1,Aged 35-49,Women
404,2012 DEC,19.1,Aged 35-49,Women
405,2013 JAN,19.1,Aged 35-49,Women
406,2013 FEB,19.2,Aged 35-49,Women
407,2013 MAR,19.1,Aged 35-49,Women
408,2013 APR,19.3,Aged 35-49,Women
409,2013 MAY,19.4,Aged 35-49,Women
410,2013 JUN,19.3,Aged 35-49,Women
411,2013 JUL,19.1,Aged 35-49,Women
412,2013 AUG,19.5,Aged 35-49,Women
413,2013 SEP,19.5,Aged 35-49,Women
414,2013 OCT,19.5,Aged 35-49,Women
415,2013 NOV,19.6,Aged 35-49,Women
416,2013 DEC,19.4,Aged 35-49,Women
417,2014 JAN,19.5,Aged 35-49,Women
418,2014 FEB,19.3,Aged 35-49,Women
419,2014 MAR,19.2,Aged 35-49,Women
420,2014 APR,18.8,Aged 35-49,Women
421,2014 MAY,18.8,Aged 35-49,Women
422,2014 JUN,18.9,Aged 35-49,Women
423,2014 JUL,18.9,Aged 35-49,Women
424,2014 AUG,18.7,Aged 35-49,Women
425,2014 SEP,18.8,Aged 35-49,Women
426,2014 OCT,18.8,Aged 35-49,Women
427,2014 NOV,18.7,Aged 35-49,Women
428,2014 DEC,18.7,Aged 35-49,Women
429,2015 JAN,18.7,Aged 35-49,Women
430,2015 FEB,18.9,Aged 35-49,Women
431,2015 MAR,18.9,Aged 35-49,Women
432,2015 APR,18.8,Aged 35-49,Women
433,2015 MAY,19.1,Aged 35-49,Women
434,2015 JUN,19.2,Aged 35-49,Women
435,2015 JUL,19.5,Aged 35-49,Women
436,2015 AUG,19.5,Aged 35-49,Women
437,2015 SEP,19.5,Aged 35-49,Women
438,2015 OCT,19.5,Aged 35-49,Women
439,2015 NOV,19.5,Aged 35-49,Women
440,2015 DEC,19.7,Aged 35-49,Women
441,2016 JAN,19.2,Aged 35-49,Women
442,2016 FEB,19.2,Aged 35-49,Women
443,2016 MAR,19.5,Aged 35-49,Women
444,2016 APR,19.4,Aged 35-49,Women
445,2016 MAY,19.4,Aged 35-49,Women
446,2016 JUN,19.1,Aged 35-49,Women
447,2016 JUL,18.9,Aged 35-49,Women
448,2016 AUG,19.1,Aged 35-49,Women
449,2016 SEP,19.1,Aged 35-49,Women
450,2016 OCT,19.2,Aged 35-49,Women
451,2016 NOV,19.1,Aged 35-49,Women
452,2016 DEC,19.1,Aged 35-49,Women
453,2017 JAN,19.3,Aged 35-49,Women
454,2017 FEB,19.3,Aged 35-49,Women
455,2017 MAR,19.2,Aged 35-49,Women
456,2017 APR,19.0,Aged 35-49,Women
457,2017 MAY,18.8,Aged 35-49,Women
458,2017 JUN,18.4,Aged 35-49,Women
459,2017 JUL,18.5,Aged 35-49,Women
460,2017 AUG,19.0,Aged 35-49,Women
461,2017 SEP,18.7,Aged 35-49,Women
462,2017 OCT,18.6,Aged 35-49,Women
463,2017 NOV,18.3,Aged 35-49,Women
464,2017 DEC,18.1,Aged 35-49,Women
465,2018 JAN,18.0,Aged 35-49,Women
466,2018 FEB,17.8,Aged 35-49,Women
467,2018 MAR,17.7,Aged 35-49,Women
468,2018 APR,17.7,Aged 35-49,Women
469,2018 MAY,17.9,Aged 35-49,Women
470,2018 JUN,18.1,Aged 35-49,Women
471,2018 JUL,18.3,Aged 35-49,Women
472,2018 AUG,18.2,Aged 35-49,Women
473,2018 SEP,18.0,Aged 35-49,Women
474,2018 OCT,17.9,Aged 35-49,Women
475,2018 NOV,18.0,Aged 35-49,Women
476,2018 DEC,17.9,Aged 35-49,Women
477,2019 JAN,17.9,Aged 35-49,Women
478,2019 FEB,18.0,Aged 35-49,Women
479,2019 MAR,17.9,Aged 35-49,Women
480,2019 APR,18.0,Aged 35-49,Women
481,2019 MAY,18.3,Aged 35-49,Women
482,2019 JUN,18.2,Aged 35-49,Women
483,2019 JUL,18.3,Aged 35-49,Women
484,2019 AUG,18.1,Aged 35-49,Women
485,2019 SEP,18.1,Aged 35-49,Women
486,2019 OCT,17.5,Aged 35-49,Women
487,2019 NOV,17.3,Aged 35-49,Women
488,2019 DEC,17.5,Aged 35-49,Women
489,2020 JAN,17.3,Aged 35-49,Women
490,2020 FEB,17.5,Aged 35-49,Women
491,2020 MAR,17.8,Aged 35-49,Women
492,2020 APR,17.8,Aged 35-49,Women
493,2020 MAY,17.9,Aged 35-49,Women
494,2020 JUN,17.6,Aged 35-49,Women
495,2020 JUL,17.7,Aged 35-49,Women
496,2020 AUG,17.8,Aged 35-49,Women
497,2020 SEP,17.4,Aged 35-49,Women
498,2020 OCT,17.3,Aged 35-49,Women
499,2020 NOV,17.1,Aged 35-49,Women
500,2020 DEC,17.1,Aged 35-49,Women
501,2021 JAN,16.8,Aged 35-49,Women
502,2021 FEB,17.2,Aged 35-49,Women
503,2021 MAR,16.9,Aged 35-49,Women
504,2021 APR,16.8,Aged 35-49,Women
505,2021 MAY,16.6,Aged 35-49,Women
506,2021 JUN,16.7,Aged 35-49,Women
507,2021 JUL,16.4,Aged 35-49,Women
508,2021 AUG,16.1,Aged 35-49,Women
509,2021 SEP,16.2,Aged 35-49,Women
510,2021 OCT,16.4,Aged 35-49,Women
511,2021 NOV,16.6,Aged 35-49,Women
512,2021 DEC,16.9,Aged 35-49,Women
513,2022 JAN,17.0,Aged 35-49,Women
514,2022 FEB,17.1,Aged 35-49,Women
515,2022 MAR,16.9,Aged 35-49,Women
516,2022 APR,16.7,Aged 35-49,Women
517,2022 MAY,16.6,Aged 35-49,Women
518,2022 JUN,16.5,Aged 35-49,Women
519,2022 JUL,16.5,Aged 35-49,Women
520,2022 AUG,16.7,Aged 35-49,Women
521,2022 SEP,16.8,Aged 35-49,Women
522,2022 OCT,17.5,Aged 35-49,Women
523,2022 NOV,17.1,Aged 35-49,Women
524,2022 DEC,17.4,Aged 35-49,Women
525,2023 JAN,17.2,Aged 35-49,Women
526,2023 FEB,17.1,Aged 35-49,Women
527,2023 MAR,16.8,Aged 35-49,Women
528,2023 APR,16.6,Aged 35-49,Women
529,2023 MAY,16.6,Aged 35-49,Women
156,1992 APR,50.8,Aged 50-64,Women
157,1992 MAY,50.7,Aged 50-64,Women
158,1992 JUN,50.7,Aged 50-64,Women
159,1992 JUL,50.4,Aged 50-64,Women
160,1992 AUG,50.5,Aged 50-64,Women
161,1992 SEP,50.6,Aged 50-64,Women
162,1992 OCT,50.7,Aged 50-64,Women
163,1992 NOV,50.7,Aged 50-64,Women
164,1992 DEC,50.7,Aged 50-64,Women
165,1993 JAN,50.6,Aged 50-64,Women
166,1993 FEB,50.4,Aged 50-64,Women
167,1993 MAR,50.2,Aged 50-64,Women
168,1993 APR,50.0,Aged 50-64,Women
169,1993 MAY,50.2,Aged 50-64,Women
170,1993 JUN,50.2,Aged 50-64,Women
171,1993 JUL,50.3,Aged 50-64,Women
172,1993 AUG,50.2,Aged 50-64,Women
173,1993 SEP,50.0,Aged 50-64,Women
174,1993 OCT,49.8,Aged 50-64,Women
175,1993 NOV,49.5,Aged 50-64,Women
176,1993 DEC,49.2,Aged 50-64,Women
177,1994 JAN,49.0,Aged 50-64,Women
178,1994 FEB,49.2,Aged 50-64,Women
179,1994 MAR,48.9,Aged 50-64,Women
180,1994 APR,48.8,Aged 50-64,Women
181,1994 MAY,48.8,Aged 50-64,Women
182,1994 JUN,48.7,Aged 50-64,Women
183,1994 JUL,48.9,Aged 50-64,Women
184,1994 AUG,49.0,Aged 50-64,Women
185,1994 SEP,48.8,Aged 50-64,Women
186,1994 OCT,48.7,Aged 50-64,Women
187,1994 NOV,48.6,Aged 50-64,Women
188,1994 DEC,48.8,Aged 50-64,Women
189,1995 JAN,48.8,Aged 50-64,Women
190,1995 FEB,48.7,Aged 50-64,Women
191,1995 MAR,48.4,Aged 50-64,Women
192,1995 APR,48.7,Aged 50-64,Women
193,1995 MAY,48.5,Aged 50-64,Women
194,1995 JUN,48.6,Aged 50-64,Women
195,1995 JUL,48.4,Aged 50-64,Women
196,1995 AUG,48.3,Aged 50-64,Women
197,1995 SEP,48.4,Aged 50-64,Women
198,1995 OCT,48.2,Aged 50-64,Women
199,1995 NOV,48.3,Aged 50-64,Women
200,1995 DEC,48.1,Aged 50-64,Women
201,1996 JAN,48.3,Aged 50-64,Women
202,1996 FEB,48.7,Aged 50-64,Women
203,1996 MAR,48.6,Aged 50-64,Women
204,1996 APR,48.6,Aged 50-64,Women
205,1996 MAY,48.5,Aged 50-64,Women
206,1996 JUN,48.3,Aged 50-64,Women
207,1996 JUL,48.2,Aged 50-64,Women
208,1996 AUG,48.1,Aged 50-64,Women
209,1996 SEP,47.8,Aged 50-64,Women
210,1996 OCT,48.2,Aged 50-64,Women
211,1996 NOV,48.4,Aged 50-64,Women
212,1996 DEC,48.2,Aged 50-64,Women
213,1997 JAN,48.1,Aged 50-64,Women
214,1997 FEB,47.7,Aged 50-64,Women
215,1997 MAR,47.6,Aged 50-64,Women
216,1997 APR,47.5,Aged 50-64,Women
217,1997 MAY,47.4,Aged 50-64,Women
218,1997 JUN,47.6,Aged 50-64,Women
219,1997 JUL,47.8,Aged 50-64,Women
220,1997 AUG,47.7,Aged 50-64,Women
221,1997 SEP,47.8,Aged 50-64,Women
222,1997 OCT,48.1,Aged 50-64,Women
223,1997 NOV,48.1,Aged 50-64,Women
224,1997 DEC,48.0,Aged 50-64,Women
225,1998 JAN,47.7,Aged 50-64,Women
226,1998 FEB,47.8,Aged 50-64,Women
227,1998 MAR,47.6,Aged 50-64,Women
228,1998 APR,47.6,Aged 50-64,Women
229,1998 MAY,47.7,Aged 50-64,Women
230,1998 JUN,47.2,Aged 50-64,Women
231,1998 JUL,47.0,Aged 50-64,Women
232,1998 AUG,47.2,Aged 50-64,Women
233,1998 SEP,46.8,Aged 50-64,Women
234,1998 OCT,46.6,Aged 50-64,Women
235,1998 NOV,46.4,Aged 50-64,Women
236,1998 DEC,46.2,Aged 50-64,Women
237,1999 JAN,46.5,Aged 50-64,Women
238,1999 FEB,46.5,Aged 50-64,Women
239,1999 MAR,46.5,Aged 50-64,Women
240,1999 APR,46.7,Aged 50-64,Women
241,1999 MAY,46.5,Aged 50-64,Women
242,1999 JUN,46.8,Aged 50-64,Women
243,1999 JUL,46.8,Aged 50-64,Women
244,1999 AUG,46.6,Aged 50-64,Women
245,1999 SEP,46.5,Aged 50-64,Women
246,1999 OCT,46.2,Aged 50-64,Women
247,1999 NOV,46.1,Aged 50-64,Women
248,1999 DEC,45.8,Aged 50-64,Women
249,2000 JAN,45.8,Aged 50-64,Women
250,2000 FEB,45.7,Aged 50-64,Women
251,2000 MAR,45.8,Aged 50-64,Women
252,2000 APR,45.6,Aged 50-64,Women
253,2000 MAY,45.4,Aged 50-64,Women
254,2000 JUN,45.3,Aged 50-64,Women
255,2000 JUL,45.3,Aged 50-64,Women
256,2000 AUG,45.3,Aged 50-64,Women
257,2000 SEP,45.3,Aged 50-64,Women
258,2000 OCT,45.2,Aged 50-64,Women
259,2000 NOV,45.3,Aged 50-64,Women
260,2000 DEC,45.1,Aged 50-64,Women
261,2001 JAN,45.0,Aged 50-64,Women
262,2001 FEB,45.0,Aged 50-64,Women
263,2001 MAR,44.8,Aged 50-64,Women
264,2001 APR,44.8,Aged 50-64,Women
265,2001 MAY,44.7,Aged 50-64,Women
266,2001 JUN,44.5,Aged 50-64,Women
267,2001 JUL,44.6,Aged 50-64,Women
268,2001 AUG,44.8,Aged 50-64,Women
269,2001 SEP,44.9,Aged 50-64,Women
270,2001 OCT,44.5,Aged 50-64,Women
271,2001 NOV,44.0,Aged 50-64,Women
272,2001 DEC,44.4,Aged 50-64,Women
273,2002 JAN,44.2,Aged 50-64,Women
274,2002 FEB,44.3,Aged 50-64,Women
275,2002 MAR,44.0,Aged 50-64,Women
276,2002 APR,43.8,Aged 50-64,Women
277,2002 MAY,43.7,Aged 50-64,Women
278,2002 JUN,43.7,Aged 50-64,Women
279,2002 JUL,43.5,Aged 50-64,Women
280,2002 AUG,43.4,Aged 50-64,Women
281,2002 SEP,43.4,Aged 50-64,Women
282,2002 OCT,43.4,Aged 50-64,Women
283,2002 NOV,43.3,Aged 50-64,Women
284,2002 DEC,43.2,Aged 50-64,Women
285,2003 JAN,43.5,Aged 50-64,Women
286,2003 FEB,43.3,Aged 50-64,Women
287,2003 MAR,43.0,Aged 50-64,Women
288,2003 APR,42.9,Aged 50-64,Women
289,2003 MAY,42.7,Aged 50-64,Women
290,2003 JUN,42.5,Aged 50-64,Women
291,2003 JUL,42.3,Aged 50-64,Women
292,2003 AUG,42.3,Aged 50-64,Women
293,2003 SEP,42.2,Aged 50-64,Women
294,2003 OCT,42.5,Aged 50-64,Women
295,2003 NOV,42.8,Aged 50-64,Women
296,2003 DEC,42.6,Aged 50-64,Women
297,2004 JAN,42.5,Aged 50-64,Women
298,2004 FEB,42.3,Aged 50-64,Women
299,2004 MAR,42.2,Aged 50-64,Women
300,2004 APR,42.3,Aged 50-64,Women
301,2004 MAY,42.4,Aged 50-64,Women
302,2004 JUN,42.5,Aged 50-64,Women
303,2004 JUL,42.6,Aged 50-64,Women
304,2004 AUG,42.6,Aged 50-64,Women
305,2004 SEP,42.4,Aged 50-64,Women
306,2004 OCT,42.3,Aged 50-64,Women
307,2004 NOV,42.1,Aged 50-64,Women
308,2004 DEC,42.0,Aged 50-64,Women
309,2005 JAN,41.9,Aged 50-64,Women
310,2005 FEB,42.0,Aged 50-64,Women
311,2005 MAR,42.3,Aged 50-64,Women
312,2005 APR,41.9,Aged 50-64,Women
313,2005 MAY,41.9,Aged 50-64,Women
314,2005 JUN,41.8,Aged 50-64,Women
315,2005 JUL,41.8,Aged 50-64,Women
316,2005 AUG,41.6,Aged 50-64,Women
317,2005 SEP,41.6,Aged 50-64,Women
318,2005 OCT,41.6,Aged 50-64,Women
319,2005 NOV,41.7,Aged 50-64,Women
320,2005 DEC,41.5,Aged 50-64,Women
321,2006 JAN,41.2,Aged 50-64,Women
322,2006 FEB,41.0,Aged 50-64,Women
323,2006 MAR,41.1,Aged 50-64,Women
324,2006 APR,41.3,Aged 50-64,Women
325,2006 MAY,40.8,Aged 50-64,Women
326,2006 JUN,40.4,Aged 50-64,Women
327,2006 JUL,40.3,Aged 50-64,Women
328,2006 AUG,40.7,Aged 50-64,Women
329,2006 SEP,40.7,Aged 50-64,Women
330,2006 OCT,40.7,Aged 50-64,Women
331,2006 NOV,40.8,Aged 50-64,Women
332,2006 DEC,40.6,Aged 50-64,Women
333,2007 JAN,40.9,Aged 50-64,Women
334,2007 FEB,40.9,Aged 50-64,Women
335,2007 MAR,40.8,Aged 50-64,Women
336,2007 APR,40.7,Aged 50-64,Women
337,2007 MAY,40.7,Aged 50-64,Women
338,2007 JUN,40.9,Aged 50-64,Women
339,2007 JUL,40.9,Aged 50-64,Women
340,2007 AUG,40.8,Aged 50-64,Women
341,2007 SEP,40.7,Aged 50-64,Women
342,2007 OCT,40.6,Aged 50-64,Women
343,2007 NOV,40.4,Aged 50-64,Women
344,2007 DEC,40.6,Aged 50-64,Women
345,2008 JAN,40.4,Aged 50-64,Women
346,2008 FEB,40.3,Aged 50-64,Women
347,2008 MAR,40.4,Aged 50-64,Women
348,2008 APR,40.5,Aged 50-64,Women
349,2008 MAY,40.4,Aged 50-64,Women
350,2008 JUN,40.4,Aged 50-64,Women
351,2008 JUL,40.2,Aged 50-64,Women
352,2008 AUG,40.2,Aged 50-64,Women
353,2008 SEP,40.2,Aged 50-64,Women
354,2008 OCT,39.7,Aged 50-64,Women
355,2008 NOV,39.9,Aged 50-64,Women
356,2008 DEC,39.9,Aged 50-64,Women
357,2009 JAN,40.2,Aged 50-64,Women
358,2009 FEB,40.1,Aged 50-64,Women
359,2009 MAR,40.0,Aged 50-64,Women
360,2009 APR,39.8,Aged 50-64,Women
361,2009 MAY,39.7,Aged 50-64,Women
362,2009 JUN,39.7,Aged 50-64,Women
363,2009 JUL,39.8,Aged 50-64,Women
364,2009 AUG,39.8,Aged 50-64,Women
365,2009 SEP,39.8,Aged 50-64,Women
366,2009 OCT,39.7,Aged 50-64,Women
367,2009 NOV,39.6,Aged 50-64,Women
368,2009 DEC,39.6,Aged 50-64,Women
369,2010 JAN,39.6,Aged 50-64,Women
370,2010 FEB,39.4,Aged 50-64,Women
371,2010 MAR,39.6,Aged 50-64,Women
372,2010 APR,39.5,Aged 50-64,Women
373,2010 MAY,39.7,Aged 50-64,Women
374,2010 JUN,39.4,Aged 50-64,Women
375,2010 JUL,39.1,Aged 50-64,Women
376,2010 AUG,38.6,Aged 50-64,Women
377,2010 SEP,38.9,Aged 50-64,Women
378,2010 OCT,39.3,Aged 50-64,Women
379,2010 NOV,39.4,Aged 50-64,Women
380,2010 DEC,39.1,Aged 50-64,Women
381,2011 JAN,39.0,Aged 50-64,Women
382,2011 FEB,38.8,Aged 50-64,Women
383,2011 MAR,38.8,Aged 50-64,Women
384,2011 APR,38.7,Aged 50-64,Women
385,2011 MAY,38.9,Aged 50-64,Women
386,2011 JUN,38.7,Aged 50-64,Women
387,2011 JUL,38.3,Aged 50-64,Women
388,2011 AUG,38.0,Aged 50-64,Women
389,2011 SEP,38.1,Aged 50-64,Women
390,2011 OCT,37.9,Aged 50-64,Women
391,2011 NOV,38.0,Aged 50-64,Women
392,2011 DEC,37.8,Aged 50-64,Women
393,2012 JAN,37.9,Aged 50-64,Women
394,2012 FEB,37.7,Aged 50-64,Women
395,2012 MAR,37.4,Aged 50-64,Women
396,2012 APR,37.4,Aged 50-64,Women
397,2012 MAY,37.1,Aged 50-64,Women
398,2012 JUN,37.1,Aged 50-64,Women
399,2012 JUL,37.2,Aged 50-64,Women
400,2012 AUG,37.1,Aged 50-64,Women
401,2012 SEP,37.0,Aged 50-64,Women
402,2012 OCT,36.7,Aged 50-64,Women
403,2012 NOV,36.3,Aged 50-64,Women
404,2012 DEC,36.4,Aged 50-64,Women
405,2013 JAN,36.0,Aged 50-64,Women
406,2013 FEB,35.9,Aged 50-64,Women
407,2013 MAR,35.9,Aged 50-64,Women
408,2013 APR,35.9,Aged 50-64,Women
409,2013 MAY,35.4,Aged 50-64,Women
410,2013 JUN,35.2,Aged 50-64,Women
411,2013 JUL,35.5,Aged 50-64,Women
412,2013 AUG,35.3,Aged 50-64,Women
413,2013 SEP,34.9,Aged 50-64,Women
414,2013 OCT,34.9,Aged 50-64,Women
415,2013 NOV,34.7,Aged 50-64,Women
416,2013 DEC,34.5,Aged 50-64,Women
417,2014 JAN,34.4,Aged 50-64,Women
418,2014 FEB,34.5,Aged 50-64,Women
419,2014 MAR,34.7,Aged 50-64,Women
420,2014 APR,34.4,Aged 50-64,Women
421,2014 MAY,34.6,Aged 50-64,Women
422,2014 JUN,34.8,Aged 50-64,Women
423,2014 JUL,34.7,Aged 50-64,Women
424,2014 AUG,34.7,Aged 50-64,Women
425,2014 SEP,34.7,Aged 50-64,Women
426,2014 OCT,34.5,Aged 50-64,Women
427,2014 NOV,34.3,Aged 50-64,Women
428,2014 DEC,34.0,Aged 50-64,Women
429,2015 JAN,34.0,Aged 50-64,Women
430,2015 FEB,33.9,Aged 50-64,Women
431,2015 MAR,33.9,Aged 50-64,Women
432,2015 APR,34.1,Aged 50-64,Women
433,2015 MAY,34.0,Aged 50-64,Women
434,2015 JUN,33.8,Aged 50-64,Women
435,2015 JUL,33.8,Aged 50-64,Women
436,2015 AUG,33.4,Aged 50-64,Women
437,2015 SEP,33.4,Aged 50-64,Women
438,2015 OCT,33.5,Aged 50-64,Women
439,2015 NOV,33.4,Aged 50-64,Women
440,2015 DEC,33.3,Aged 50-64,Women
441,2016 JAN,33.3,Aged 50-64,Women
442,2016 FEB,33.2,Aged 50-64,Women
443,2016 MAR,32.9,Aged 50-64,Women
444,2016 APR,32.5,Aged 50-64,Women
445,2016 MAY,32.4,Aged 50-64,Women
446,2016 JUN,32.4,Aged 50-64,Women
447,2016 JUL,32.6,Aged 50-64,Women
448,2016 AUG,32.5,Aged 50-64,Women
449,2016 SEP,32.4,Aged 50-64,Women
450,2016 OCT,32.3,Aged 50-64,Women
451,2016 NOV,32.2,Aged 50-64,Women
452,2016 DEC,32.2,Aged 50-64,Women
453,2017 JAN,32.0,Aged 50-64,Women
454,2017 FEB,32.1,Aged 50-64,Women
455,2017 MAR,32.1,Aged 50-64,Women
456,2017 APR,31.9,Aged 50-64,Women
457,2017 MAY,31.7,Aged 50-64,Women
458,2017 JUN,31.5,Aged 50-64,Women
459,2017 JUL,31.4,Aged 50-64,Women
460,2017 AUG,31.3,Aged 50-64,Women
461,2017 SEP,31.1,Aged 50-64,Women
462,2017 OCT,31.0,Aged 50-64,Women
463,2017 NOV,31.1,Aged 50-64,Women
464,2017 DEC,31.1,Aged 50-64,Women
465,2018 JAN,31.0,Aged 50-64,Women
466,2018 FEB,30.7,Aged 50-64,Women
467,2018 MAR,30.6,Aged 50-64,Women
468,2018 APR,30.5,Aged 50-64,Women
469,2018 MAY,30.7,Aged 50-64,Women
470,2018 JUN,30.7,Aged 50-64,Women
471,2018 JUL,30.4,Aged 50-64,Women
472,2018 AUG,30.3,Aged 50-64,Women
473,2018 SEP,30.5,Aged 50-64,Women
474,2018 OCT,30.6,Aged 50-64,Women
475,2018 NOV,30.4,Aged 50-64,Women
476,2018 DEC,30.0,Aged 50-64,Women
477,2019 JAN,30.1,Aged 50-64,Women
478,2019 FEB,30.0,Aged 50-64,Women
479,2019 MAR,29.8,Aged 50-64,Women
480,2019 APR,29.8,Aged 50-64,Women
481,2019 MAY,29.6,Aged 50-64,Women
482,2019 JUN,29.5,Aged 50-64,Women
483,2019 JUL,29.8,Aged 50-64,Women
484,2019 AUG,30.0,Aged 50-64,Women
485,2019 SEP,30.0,Aged 50-64,Women
486,2019 OCT,29.6,Aged 50-64,Women
487,2019 NOV,29.7,Aged 50-64,Women
488,2019 DEC,29.6,Aged 50-64,Women
489,2020 JAN,29.6,Aged 50-64,Women
490,2020 FEB,29.9,Aged 50-64,Women
491,2020 MAR,30.3,Aged 50-64,Women
492,2020 APR,30.6,Aged 50-64,Women
493,2020 MAY,30.6,Aged 50-64,Women
494,2020 JUN,30.4,Aged 50-64,Women
495,2020 JUL,30.3,Aged 50-64,Women
496,2020 AUG,30.5,Aged 50-64,Women
497,2020 SEP,30.4,Aged 50-64,Women
498,2020 OCT,30.4,Aged 50-64,Women
499,2020 NOV,30.5,Aged 50-64,Women
500,2020 DEC,30.5,Aged 50-64,Women
501,2021 JAN,30.4,Aged 50-64,Women
502,2021 FEB,30.2,Aged 50-64,Women
503,2021 MAR,30.4,Aged 50-64,Women
504,2021 APR,30.5,Aged 50-64,Women
505,2021 MAY,30.5,Aged 50-64,Women
506,2021 JUN,30.6,Aged 50-64,Women
507,2021 JUL,30.5,Aged 50-64,Women
508,2021 AUG,30.7,Aged 50-64,Women
509,2021 SEP,30.8,Aged 50-64,Women
510,2021 OCT,31.1,Aged 50-64,Women
511,2021 NOV,31.1,Aged 50-64,Women
512,2021 DEC,31.2,Aged 50-64,Women
513,2022 JAN,31.1,Aged 50-64,Women
514,2022 FEB,30.9,Aged 50-64,Women
515,2022 MAR,31.0,Aged 50-64,Women
516,2022 APR,30.9,Aged 50-64,Women
517,2022 MAY,31.2,Aged 50-64,Women
518,2022 JUN,32.0,Aged 50-64,Women
519,2022 JUL,32.0,Aged 50-64,Women
520,2022 AUG,32.1,Aged 50-64,Women
521,2022 SEP,31.7,Aged 50-64,Women
522,2022 OCT,31.8,Aged 50-64,Women
523,2022 NOV,31.7,Aged 50-64,Women
524,2022 DEC,31.6,Aged 50-64,Women
525,2023 JAN,31.3,Aged 50-64,Women
526,2023 FEB,32.1,Aged 50-64,Women
527,2023 MAR,31.5,Aged 50-64,Women
528,2023 APR,31.2,Aged 50-64,Women
529,2023 MAY,31.0,Aged 50-64,Women
